phrase,site,timestamp,frequency
phrase_161,site_138,2008-09-16 13:12:44,30
phrase_479,site_18,2008-12-17 16:10:50,10
phrase_4,site_191,2008-12-17 17:42:02,3
phrase_32,site_22,2008-10-10 01:53:51,28
phrase_309,site_14,2008-10-07 10:09:04,68
phrase_116,site_128,2008-09-30 05:41:36,94
phrase_230,site_103,2008-12-27 05:52:02,74
phrase_496,site_100,2008-12-15 13:47:39,18
phrase_41,site_106,2008-11-05 02:22:20,100
phrase_96,site_164,2008-09-16 16:29:52,73
phrase_30,site_50,2008-12-26 11:41:50,31
phrase_427,site_16,2008-09-06 00:09:46,61
phrase_472,site_173,2008-12-11 02:35:16,91
phrase_116,site_200,2008-11-28 07:47:09,30
phrase_128,site_143,2008-10-15 03:25:35,80
phrase_21,site_97,2008-10-08 03:27:24,68
phrase_43,site_183,2008-12-09 04:20:54,23
phrase_135,site_93,2008-10-05 10:57:40,67
phrase_150,site_30,2008-12-12 23:12:19,65
phrase_20,site_15,2008-12-08 07:39:45,83
phrase_67,site_28,2008-09-25 08:22:12,91
phrase_246,site_158,2008-10-06 10:21:27,25
phrase_275,site_109,2008-12-22 12:22:33,57
phrase_335,site_63,2008-12-23 13:24:29,29
phrase_194,site_156,2008-12-05 06:55:07,72
phrase_493,site_170,2008-12-29 14:28:16,14
phrase_340,site_114,2008-10-31 07:13:56,47
phrase_182,site_195,2008-09-15 01:16:27,29
phrase_270,site_142,2008-10-18 18:30:23,79
phrase_150,site_110,2008-10-04 14:55:19,26
phrase_91,site_74,2008-09-05 15:53:57,23
phrase_487,site_131,2008-12-05 11:09:05,8
phrase_204,site_42,2008-09-05 00:44:58,15
phrase_137,site_83,2008-10-21 21:47:05,35
phrase_264,site_57,2008-12-12 21:28:00,57
phrase_116,site_97,2008-12-11 07:17:25,29
phrase_129,site_151,2008-10-16 04:48:42,24
phrase_478,site_24,2008-10-09 09:33:10,13
phrase_11,site_169,2008-10-02 13:01:39,38
phrase_396,site_169,2008-12-26 12:32:43,32
phrase_164,site_36,2008-11-24 08:46:00,80
phrase_239,site_69,2008-09-22 14:19:19,81
phrase_218,site_196,2008-10-09 00:54:03,41
phrase_62,site_190,2008-10-01 12:48:41,92
phrase_306,site_167,2008-12-29 17:49:17,91
phrase_362,site_183,2008-10-30 12:53:48,63
phrase_249,site_197,2008-12-25 18:19:33,33
phrase_320,site_19,2008-10-28 07:41:38,54
phrase_417,site_33,2008-09-21 22:55:27,81
phrase_402,site_168,2008-12-23 04:39:28,72
phrase_242,site_160,2008-09-23 18:43:18,28
phrase_275,site_176,2008-10-25 02:55:17,27
phrase_410,site_144,2008-12-15 16:40:24,99
phrase_496,site_156,2008-12-07 07:18:38,71
phrase_92,site_190,2008-11-29 02:05:43,73
phrase_397,site_91,2008-12-03 18:38:47,8
phrase_393,site_119,2008-10-27 11:36:13,39
phrase_397,site_85,2008-10-31 10:43:44,25
phrase_186,site_57,2008-09-17 09:38:35,65
phrase_321,site_26,2008-12-03 19:47:40,71
phrase_263,site_187,2008-11-09 22:33:22,94
phrase_298,site_4,2008-11-08 23:11:06,4
phrase_240,site_33,2008-12-05 05:22:23,65
phrase_68,site_45,2008-11-01 00:41:53,91
phrase_495,site_66,2008-11-11 17:31:53,54
phrase_154,site_85,2008-12-05 07:22:37,41
phrase_300,site_186,2008-11-06 07:12:00,59
phrase_22,site_187,2008-11-03 06:40:08,95
phrase_456,site_99,2008-12-12 05:34:06,66
phrase_265,site_132,2008-12-16 08:34:26,64
phrase_262,site_50,2008-10-27 20:21:33,32
phrase_250,site_81,2008-11-19 01:15:10,59
phrase_283,site_114,2008-11-16 00:42:13,58
phrase_102,site_124,2008-09-19 19:32:16,24
phrase_9,site_31,2008-09-29 12:15:54,11
phrase_498,site_15,2008-11-12 01:50:48,99
phrase_357,site_69,2008-09-07 02:10:48,21
phrase_372,site_173,2008-12-11 11:36:41,53
phrase_147,site_81,2008-11-03 07:56:39,95
phrase_199,site_130,2008-12-19 23:33:41,76
phrase_161,site_7,2008-10-03 15:02:20,9
phrase_366,site_105,2008-09-17 09:25:45,19
phrase_66,site_171,2008-09-01 00:33:31,45
phrase_476,site_130,2008-12-27 08:40:19,10
phrase_274,site_10,2008-10-31 20:39:59,21
phrase_203,site_183,2008-11-17 16:23:03,6
phrase_311,site_148,2008-10-23 22:26:10,82
phrase_290,site_20,2008-09-29 21:08:27,26
phrase_147,site_152,2008-10-15 21:30:36,97
phrase_35,site_58,2008-12-24 22:41:58,69
phrase_238,site_51,2008-11-01 17:34:01,21
phrase_204,site_114,2008-12-14 00:02:17,99
phrase_210,site_100,2008-10-20 19:07:13,2
phrase_344,site_62,2008-11-17 03:15:18,32
phrase_98,site_100,2008-11-23 22:50:23,53
phrase_177,site_106,2008-11-01 05:11:58,62
phrase_263,site_143,2008-12-10 15:44:49,83
phrase_278,site_198,2008-11-10 16:41:31,96
phrase_298,site_106,2008-12-08 05:37:25,95
phrase_319,site_115,2008-09-12 02:25:06,82
phrase_62,site_13,2008-10-22 00:57:48,90
phrase_189,site_128,2008-10-27 07:24:27,22
phrase_36,site_173,2008-12-09 11:31:11,74
phrase_246,site_52,2008-09-28 12:12:46,5
phrase_152,site_64,2008-12-29 12:47:41,3
phrase_172,site_185,2008-10-10 04:30:35,61
phrase_355,site_125,2008-12-30 12:04:26,9
phrase_487,site_149,2008-12-19 22:54:30,37
phrase_18,site_34,2008-10-20 10:11:50,25
phrase_203,site_49,2008-11-03 02:07:49,64
phrase_43,site_30,2008-12-28 06:15:48,71
phrase_38,site_129,2008-12-10 07:16:42,99
phrase_481,site_137,2008-11-28 11:42:09,98
phrase_104,site_78,2008-12-15 04:42:51,73
phrase_314,site_194,2008-11-07 22:01:02,69
phrase_267,site_7,2008-09-10 20:51:05,72
phrase_238,site_197,2008-11-29 14:49:46,60
phrase_142,site_101,2008-12-21 19:04:51,46
phrase_437,site_63,2008-11-26 19:00:30,64
phrase_64,site_111,2008-10-03 21:31:58,6
phrase_142,site_38,2008-12-17 22:36:13,74
phrase_73,site_112,2008-11-20 15:11:49,67
phrase_447,site_21,2008-10-27 23:41:08,36
phrase_345,site_6,2008-10-20 17:42:55,27
phrase_116,site_56,2008-12-18 01:13:57,53
phrase_120,site_134,2008-11-03 08:00:45,68
phrase_251,site_71,2008-12-26 14:04:58,48
phrase_484,site_200,2008-10-21 23:17:23,3
phrase_20,site_128,2008-11-13 02:26:33,89
phrase_19,site_31,2008-12-20 10:31:20,22
phrase_478,site_196,2008-09-16 01:15:00,82
phrase_258,site_174,2008-12-20 22:29:13,76
phrase_164,site_4,2008-12-18 09:31:49,98
phrase_262,site_26,2008-12-04 20:44:44,22
phrase_227,site_117,2008-10-31 22:09:52,5
phrase_331,site_68,2008-11-19 05:56:03,88
phrase_58,site_167,2008-11-14 23:09:58,100
phrase_259,site_34,2008-10-30 08:34:24,35
phrase_396,site_124,2008-11-09 08:02:05,29
phrase_58,site_109,2008-10-07 04:05:44,95
phrase_449,site_112,2008-12-03 14:16:38,66
phrase_247,site_88,2008-10-04 09:30:56,69
phrase_48,site_51,2008-12-16 17:35:41,98
phrase_187,site_26,2008-10-19 07:45:28,81
phrase_362,site_61,2008-12-07 20:36:19,6
phrase_222,site_92,2008-10-04 10:43:23,53
phrase_302,site_5,2008-10-19 03:01:11,82
phrase_294,site_39,2008-09-06 01:33:26,53
phrase_288,site_160,2008-12-09 23:45:22,56
phrase_472,site_176,2008-09-19 09:57:08,87
phrase_292,site_137,2008-11-24 03:30:27,26
phrase_54,site_111,2008-12-29 08:33:19,5
phrase_310,site_49,2008-10-26 09:36:26,39
phrase_158,site_13,2008-10-04 16:05:20,97
phrase_109,site_112,2008-09-15 01:13:14,91
phrase_223,site_150,2008-09-06 08:53:54,19
phrase_58,site_76,2008-09-02 09:33:47,54
phrase_272,site_184,2008-10-24 21:38:35,97
phrase_248,site_162,2008-11-16 21:24:45,83
phrase_92,site_142,2008-09-25 14:18:40,14
phrase_439,site_98,2008-12-15 10:12:58,97
phrase_342,site_82,2008-12-27 20:14:38,20
phrase_182,site_79,2008-10-30 20:35:02,3
phrase_63,site_47,2008-09-09 05:03:47,18
phrase_439,site_68,2008-09-07 18:01:52,63
phrase_13,site_10,2008-12-27 17:39:27,56
phrase_201,site_36,2008-12-08 03:03:54,21
phrase_269,site_62,2008-11-18 04:44:08,82
phrase_4,site_154,2008-11-19 19:08:49,57
phrase_329,site_139,2008-12-25 11:43:52,2
phrase_224,site_2,2008-11-30 06:19:16,96
phrase_180,site_35,2008-09-02 13:35:46,23
phrase_193,site_110,2008-12-17 09:23:21,38
phrase_475,site_171,2008-10-13 15:29:04,91
phrase_407,site_4,2008-09-14 06:16:42,69
phrase_283,site_102,2008-09-20 14:14:53,21
phrase_97,site_170,2008-11-27 05:15:10,35
phrase_427,site_154,2008-09-21 15:57:11,73
phrase_383,site_22,2008-11-03 12:59:08,46
phrase_43,site_126,2008-09-06 08:14:50,46
phrase_12,site_108,2008-10-15 14:48:33,35
phrase_53,site_182,2008-10-21 17:15:24,55
phrase_367,site_199,2008-11-19 03:54:01,31
phrase_431,site_176,2008-10-15 04:35:22,51
phrase_142,site_148,2008-09-18 01:19:39,95
phrase_186,site_88,2008-09-27 07:53:05,31
phrase_416,site_25,2008-12-16 16:20:26,87
phrase_446,site_83,2008-11-28 05:31:30,81
phrase_230,site_53,2008-11-10 15:32:07,1
phrase_335,site_7,2008-12-23 08:26:38,1
phrase_188,site_50,2008-10-26 13:30:30,54
phrase_203,site_97,2008-12-07 16:06:13,67
phrase_214,site_96,2008-12-03 10:53:44,89
phrase_390,site_2,2008-09-02 16:11:11,95
phrase_241,site_63,2008-10-28 13:04:25,32
phrase_202,site_130,2008-12-27 10:17:59,84
phrase_311,site_130,2008-11-17 23:38:53,11
phrase_371,site_52,2008-12-27 00:13:51,78
phrase_140,site_88,2008-10-09 12:26:42,81
phrase_95,site_135,2008-10-28 17:22:44,18
phrase_123,site_193,2008-12-08 09:57:57,54
phrase_208,site_156,2008-09-12 01:04:14,90
phrase_56,site_39,2008-12-25 00:49:55,1
phrase_231,site_76,2008-10-13 00:26:14,40
phrase_44,site_6,2008-12-23 12:50:01,67
phrase_144,site_73,2008-11-22 21:18:00,8
phrase_110,site_112,2008-11-27 13:28:16,22
phrase_116,site_40,2008-12-03 07:48:43,19
phrase_286,site_27,2008-10-23 19:46:22,92
phrase_311,site_154,2008-12-16 07:52:49,93
phrase_38,site_105,2008-12-23 05:08:59,100
phrase_27,site_167,2008-09-15 06:43:16,87
phrase_46,site_152,2008-11-03 03:53:58,45
phrase_215,site_180,2008-10-28 23:18:52,6
phrase_259,site_124,2008-09-07 04:30:49,84
phrase_148,site_40,2008-10-10 15:17:30,80
phrase_477,site_98,2008-12-13 08:36:05,42
phrase_23,site_121,2008-12-09 12:42:49,71
phrase_401,site_34,2008-11-15 08:42:17,17
phrase_220,site_93,2008-10-14 18:49:11,50
phrase_350,site_145,2008-12-14 14:38:06,70
phrase_232,site_89,2008-12-18 16:46:24,18
phrase_52,site_42,2008-11-26 17:34:34,93
phrase_275,site_168,2008-11-17 15:21:56,77
phrase_306,site_185,2008-09-11 13:34:24,99
phrase_143,site_108,2008-12-22 01:00:39,53
phrase_251,site_3,2008-09-01 04:47:27,94
phrase_313,site_107,2008-09-19 22:22:59,51
phrase_199,site_16,2008-11-24 06:41:41,80
phrase_399,site_192,2008-12-04 09:40:50,88
phrase_397,site_4,2008-09-17 07:27:49,1
phrase_437,site_80,2008-12-14 13:10:07,90
phrase_90,site_11,2008-09-02 08:31:54,56
phrase_242,site_140,2008-09-06 10:59:55,86
phrase_190,site_15,2008-09-21 02:44:28,91
phrase_162,site_5,2008-09-25 20:39:50,86
phrase_209,site_110,2008-10-22 08:42:32,99
phrase_164,site_35,2008-10-24 10:07:25,64
phrase_456,site_116,2008-11-20 00:48:57,90
phrase_432,site_11,2008-11-14 00:28:15,32
phrase_49,site_193,2008-09-09 13:02:17,63
phrase_316,site_131,2008-11-24 15:49:05,31
phrase_500,site_112,2008-09-08 07:17:32,91
phrase_24,site_63,2008-11-09 12:55:51,28
phrase_452,site_102,2008-09-16 20:44:35,42
phrase_447,site_9,2008-11-08 08:22:48,52
phrase_129,site_194,2008-09-09 15:13:26,86
phrase_457,site_119,2008-10-06 08:18:14,36
phrase_411,site_78,2008-10-02 02:17:27,43
phrase_224,site_48,2008-12-23 03:12:53,63
phrase_233,site_192,2008-10-26 13:22:16,71
phrase_252,site_152,2008-11-25 08:02:21,95
phrase_381,site_157,2008-09-22 21:25:11,59
phrase_234,site_89,2008-11-03 12:15:22,22
phrase_436,site_31,2008-10-10 15:42:46,41
phrase_309,site_92,2008-12-26 11:21:42,38
phrase_449,site_72,2008-12-25 07:22:40,53
phrase_366,site_114,2008-11-19 20:46:23,4
phrase_58,site_131,2008-09-13 20:15:50,71
phrase_358,site_35,2008-10-17 06:47:05,52
phrase_158,site_24,2008-11-24 18:45:28,73
phrase_182,site_124,2008-10-25 13:08:13,1
phrase_164,site_88,2008-11-13 00:32:59,89
phrase_65,site_178,2008-10-27 19:54:01,73
phrase_204,site_27,2008-10-25 14:44:06,64
phrase_79,site_150,2008-10-06 17:29:13,89
phrase_178,site_191,2008-12-03 12:30:57,8
phrase_255,site_126,2008-09-26 11:20:50,49
phrase_372,site_117,2008-10-27 13:04:48,41
phrase_65,site_46,2008-11-10 12:01:59,77
phrase_270,site_120,2008-11-04 14:20:04,93
phrase_419,site_109,2008-10-21 13:19:03,86
phrase_204,site_62,2008-10-26 14:17:59,78
phrase_60,site_68,2008-09-15 07:51:35,31
phrase_152,site_98,2008-10-01 21:23:26,88
phrase_100,site_160,2008-12-08 22:29:07,76
phrase_416,site_198,2008-11-29 11:18:26,90
phrase_84,site_192,2008-10-03 09:03:26,82
phrase_379,site_27,2008-09-19 08:39:07,47
phrase_500,site_164,2008-09-14 13:39:11,4
phrase_428,site_144,2008-12-20 04:17:34,48
phrase_343,site_190,2008-10-12 20:04:46,26
phrase_103,site_122,2008-11-03 21:14:35,26
phrase_257,site_159,2008-10-19 18:47:47,31
phrase_144,site_163,2008-10-06 04:02:41,54
phrase_210,site_140,2008-12-29 21:28:43,92
phrase_356,site_151,2008-10-02 12:48:43,43
phrase_66,site_91,2008-12-02 23:35:43,35
phrase_257,site_100,2008-11-20 06:32:46,11
phrase_103,site_161,2008-09-30 08:03:01,20
phrase_390,site_193,2008-12-16 10:35:48,80
phrase_216,site_35,2008-12-08 15:26:21,55
phrase_336,site_82,2008-09-24 21:54:12,93
phrase_325,site_162,2008-11-23 04:57:08,37
phrase_66,site_25,2008-11-26 01:31:13,4
phrase_494,site_131,2008-11-22 16:59:22,51
phrase_24,site_48,2008-10-17 18:00:07,62
phrase_65,site_10,2008-09-12 23:28:42,6
phrase_16,site_85,2008-11-25 18:20:41,46
phrase_473,site_193,2008-12-02 08:32:46,38
phrase_152,site_1,2008-10-31 10:52:19,93
phrase_112,site_116,2008-11-13 14:46:34,41
phrase_292,site_113,2008-11-30 07:40:59,78
phrase_277,site_69,2008-09-29 19:47:36,64
phrase_304,site_119,2008-12-16 18:32:07,29
phrase_278,site_92,2008-12-30 08:03:03,66
phrase_375,site_134,2008-09-23 01:31:49,24
phrase_298,site_65,2008-09-30 11:39:47,37
phrase_200,site_127,2008-12-10 14:50:35,49
phrase_26,site_25,2008-09-17 10:50:26,5
phrase_443,site_160,2008-11-28 12:50:54,93
phrase_457,site_186,2008-09-06 20:39:02,91
phrase_74,site_85,2008-10-04 20:30:45,28
phrase_497,site_107,2008-12-12 20:07:09,96
phrase_233,site_84,2008-09-03 14:02:06,87
phrase_451,site_33,2008-12-05 02:40:53,77
phrase_313,site_175,2008-11-12 20:16:21,76
phrase_479,site_91,2008-11-18 07:19:43,75
phrase_315,site_84,2008-11-13 09:28:18,84
phrase_313,site_198,2008-11-21 17:53:38,80
phrase_153,site_40,2008-12-10 19:38:18,41
phrase_178,site_115,2008-10-19 16:25:44,82
phrase_386,site_152,2008-12-03 23:31:44,2
phrase_41,site_142,2008-09-11 08:28:44,78
phrase_101,site_14,2008-11-23 00:19:31,1
phrase_394,site_13,2008-12-29 08:41:32,83
phrase_299,site_72,2008-09-22 21:39:18,52
phrase_251,site_190,2008-12-18 20:57:14,59
phrase_441,site_148,2008-09-26 05:09:16,44
phrase_286,site_94,2008-09-16 23:20:01,79
phrase_70,site_4,2008-10-31 02:57:28,69
phrase_238,site_55,2008-12-16 15:22:07,61
phrase_254,site_135,2008-11-27 15:51:39,44
phrase_73,site_46,2008-10-08 16:59:32,7
phrase_81,site_183,2008-10-06 22:02:18,50
phrase_462,site_32,2008-09-28 21:43:41,46
phrase_396,site_58,2008-11-16 05:27:17,27
phrase_364,site_112,2008-10-09 14:09:53,88
phrase_366,site_113,2008-11-25 05:27:23,59
phrase_257,site_30,2008-11-23 23:45:40,49
phrase_291,site_136,2008-09-01 05:15:29,2
phrase_365,site_186,2008-09-15 03:03:17,18
phrase_229,site_72,2008-09-11 21:27:50,1
phrase_498,site_182,2008-09-28 01:45:39,50
phrase_119,site_49,2008-11-01 03:01:55,7
phrase_243,site_83,2008-12-26 21:19:30,76
phrase_437,site_133,2008-10-06 07:33:23,42
phrase_170,site_93,2008-09-26 20:07:05,48
phrase_364,site_34,2008-11-24 07:28:05,54
phrase_299,site_101,2008-10-17 22:30:02,97
phrase_491,site_195,2008-12-15 21:27:34,30
phrase_220,site_53,2008-11-21 14:04:53,58
phrase_274,site_20,2008-10-03 01:15:28,40
phrase_326,site_151,2008-10-04 17:36:48,23
phrase_48,site_18,2008-10-13 02:08:26,3
phrase_262,site_65,2008-11-24 00:53:22,14
phrase_149,site_79,2008-12-19 17:47:43,79
phrase_289,site_187,2008-10-11 07:43:12,46
phrase_467,site_127,2008-10-13 17:34:16,73
phrase_268,site_200,2008-10-18 00:28:29,15
phrase_166,site_160,2008-10-21 20:47:53,56
phrase_30,site_178,2008-12-07 12:06:49,43
phrase_106,site_15,2008-10-27 15:05:18,22
phrase_38,site_101,2008-11-26 16:13:32,58
phrase_213,site_49,2008-10-09 21:52:26,29
phrase_140,site_76,2008-09-13 06:35:43,4
phrase_278,site_20,2008-09-04 00:01:12,76
phrase_28,site_185,2008-10-03 05:41:58,50
phrase_136,site_81,2008-09-27 15:26:32,36
phrase_417,site_138,2008-11-27 22:45:55,41
phrase_410,site_65,2008-11-05 18:07:58,51
phrase_219,site_175,2008-10-26 00:21:46,79
phrase_263,site_124,2008-11-21 11:24:47,86
phrase_36,site_84,2008-09-23 07:04:10,97
phrase_354,site_44,2008-11-25 00:22:12,44
phrase_387,site_80,2008-09-28 04:41:48,68
phrase_143,site_67,2008-10-04 16:02:20,22
phrase_388,site_50,2008-12-09 17:07:01,71
phrase_170,site_145,2008-12-08 05:27:36,21
phrase_308,site_33,2008-09-24 21:50:01,55
phrase_418,site_19,2008-12-07 06:30:00,19
phrase_420,site_75,2008-11-26 20:03:17,35
phrase_276,site_9,2008-09-11 05:44:44,42
phrase_294,site_107,2008-11-22 04:20:40,21
phrase_239,site_96,2008-09-03 15:11:55,34
phrase_39,site_74,2008-11-18 21:47:35,17
phrase_399,site_145,2008-11-11 13:02:39,86
phrase_80,site_55,2008-10-22 00:47:05,89
phrase_245,site_49,2008-10-29 06:14:41,26
phrase_262,site_94,2008-10-26 10:51:41,58
phrase_125,site_4,2008-09-11 19:54:04,56
phrase_48,site_21,2008-09-13 12:54:31,44
phrase_62,site_159,2008-12-05 06:51:32,96
phrase_153,site_33,2008-09-23 23:36:08,85
phrase_100,site_57,2008-09-18 12:20:16,33
phrase_1,site_22,2008-10-07 15:44:29,58
phrase_312,site_31,2008-12-02 04:20:12,49
phrase_145,site_75,2008-09-14 16:38:11,52
phrase_325,site_197,2008-12-07 13:42:20,26
phrase_311,site_107,2008-12-29 00:03:25,75
phrase_411,site_199,2008-12-04 14:22:32,63
phrase_273,site_41,2008-11-22 19:48:16,28
phrase_240,site_185,2008-09-07 15:35:44,6
phrase_306,site_22,2008-10-01 16:01:48,76
phrase_441,site_57,2008-11-23 03:52:49,87
phrase_323,site_124,2008-11-29 04:02:53,40
phrase_107,site_81,2008-11-06 12:48:40,27
phrase_201,site_12,2008-10-25 20:45:13,37
phrase_340,site_98,2008-09-10 10:07:00,51
phrase_65,site_65,2008-11-06 13:17:43,93
phrase_68,site_2,2008-09-11 17:08:25,39
phrase_1,site_36,2008-10-25 17:17:07,98
phrase_118,site_158,2008-11-02 09:39:44,78
phrase_386,site_135,2008-12-15 14:53:12,83
phrase_301,site_28,2008-09-16 08:02:44,51
phrase_366,site_119,2008-11-07 22:02:12,10
phrase_76,site_191,2008-11-17 07:33:19,69
phrase_472,site_133,2008-12-07 18:16:25,47
phrase_306,site_20,2008-11-01 13:05:29,65
phrase_160,site_126,2008-10-29 12:18:32,6
phrase_59,site_93,2008-10-25 17:55:50,83
phrase_474,site_93,2008-09-07 23:29:55,96
phrase_311,site_29,2008-12-17 06:57:10,96
phrase_200,site_14,2008-11-09 06:43:41,71
phrase_287,site_144,2008-10-24 00:40:22,14
phrase_113,site_101,2008-09-05 01:46:23,11
phrase_472,site_158,2008-12-22 06:46:55,80
phrase_43,site_145,2008-12-18 14:54:31,11
phrase_30,site_5,2008-09-01 23:40:21,5
phrase_190,site_157,2008-11-06 02:15:10,41
phrase_307,site_122,2008-10-03 17:10:37,36
phrase_49,site_138,2008-12-01 09:11:31,23
phrase_115,site_67,2008-12-11 20:21:37,13
phrase_132,site_60,2008-10-02 15:12:59,29
phrase_91,site_79,2008-10-18 16:56:04,37
phrase_193,site_149,2008-09-26 01:33:07,2
phrase_486,site_198,2008-10-09 13:55:20,75
phrase_95,site_153,2008-11-18 20:22:58,13
phrase_249,site_163,2008-09-13 20:45:35,78
phrase_104,site_42,2008-10-07 11:13:05,84
phrase_444,site_133,2008-09-30 19:29:39,71
phrase_59,site_112,2008-09-24 14:45:05,81
phrase_237,site_134,2008-09-09 06:07:43,55
phrase_41,site_35,2008-10-17 03:23:34,39
phrase_461,site_45,2008-12-23 07:44:31,70
phrase_129,site_18,2008-11-29 19:53:13,34
phrase_449,site_70,2008-10-25 16:56:15,67
phrase_443,site_170,2008-09-13 19:31:12,100
phrase_77,site_162,2008-09-16 11:55:53,50
phrase_320,site_96,2008-10-09 19:28:41,42
phrase_17,site_96,2008-09-02 03:33:25,99
phrase_332,site_169,2008-10-02 15:14:21,31
phrase_404,site_118,2008-10-30 12:22:11,95
phrase_488,site_193,2008-12-05 13:23:48,49
phrase_275,site_99,2008-10-11 00:01:49,27
phrase_424,site_192,2008-09-14 13:02:00,59
phrase_312,site_29,2008-12-06 21:27:18,77
phrase_494,site_33,2008-09-03 03:01:48,48
phrase_114,site_82,2008-10-04 04:50:30,93
phrase_481,site_9,2008-12-10 12:52:33,43
phrase_33,site_40,2008-11-22 23:50:42,97
phrase_71,site_24,2008-10-04 16:03:08,26
phrase_155,site_198,2008-11-20 02:53:28,64
phrase_134,site_150,2008-10-23 07:41:13,51
phrase_46,site_32,2008-09-04 09:03:43,87
phrase_118,site_191,2008-12-13 09:56:22,86
phrase_81,site_91,2008-12-27 23:23:36,44
phrase_80,site_188,2008-11-09 06:36:35,46
phrase_272,site_54,2008-12-05 21:08:36,85
phrase_346,site_20,2008-12-28 18:12:46,48
phrase_343,site_97,2008-12-04 13:09:07,52
phrase_242,site_136,2008-10-15 18:31:18,84
phrase_484,site_9,2008-12-23 01:41:36,27
phrase_339,site_194,2008-09-22 12:30:30,74
phrase_151,site_94,2008-10-01 21:05:06,73
phrase_142,site_123,2008-12-09 13:17:57,95
phrase_299,site_49,2008-12-18 01:44:50,73
phrase_294,site_122,2008-10-28 15:54:30,42
phrase_153,site_34,2008-10-20 17:16:21,26
phrase_266,site_183,2008-10-08 12:07:51,92
phrase_107,site_132,2008-12-08 16:31:39,81
phrase_362,site_58,2008-09-30 06:59:25,94
phrase_418,site_76,2008-12-06 06:44:07,34
phrase_218,site_23,2008-12-16 15:23:26,85
phrase_217,site_76,2008-10-19 15:09:08,26
phrase_141,site_106,2008-12-01 20:31:40,2
phrase_414,site_121,2008-11-02 03:55:57,56
phrase_167,site_199,2008-10-29 00:51:58,20
phrase_124,site_8,2008-09-20 16:45:06,4
phrase_179,site_115,2008-09-03 06:32:47,58
phrase_281,site_133,2008-12-06 11:12:48,33
phrase_360,site_30,2008-11-07 18:27:20,69
phrase_263,site_2,2008-10-29 02:36:07,39
phrase_9,site_179,2008-12-07 15:28:00,24
phrase_406,site_7,2008-12-16 22:24:40,86
phrase_496,site_5,2008-12-27 15:09:57,44
phrase_129,site_1,2008-10-29 09:38:51,80
phrase_363,site_169,2008-09-30 15:39:02,85
phrase_204,site_81,2008-11-20 20:56:12,38
phrase_47,site_145,2008-10-28 02:30:21,36
phrase_176,site_78,2008-11-01 10:28:54,75
phrase_59,site_191,2008-12-19 01:47:25,13
phrase_154,site_108,2008-09-16 17:28:03,74
phrase_339,site_75,2008-09-26 14:52:47,27
phrase_30,site_128,2008-10-31 10:19:20,32
phrase_443,site_7,2008-11-27 08:24:42,83
phrase_228,site_122,2008-11-14 16:50:32,14
phrase_164,site_5,2008-12-30 12:14:43,82
